Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Age Range,Referred a Friend,Number of Referrals,Tenure in Months,Quarter,Month,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Churn Score Category,CLTV Category,Customers
3173-NVMPX,Female,51,1,1,3,2,1,1,9,Q3,7,1,23.36,1,1,1,22,0,1,0,0,0,0,0,1,1,1,2,55.3,501.2,0,0,210.24,711.44,5,Stayed,No,0,80,4291,No churn,No churn,Group 4,Group 2,3173
0623-GDISB,Female,63,0,0,0,2,0,0,1,Q3,7,1,16.42,0,1,3,21,1,0,0,0,0,0,0,1,1,1,1,48.45,48.45,0,0,16.42,64.87,3,Joined,No,0,27,5838,No churn,No churn,Group 1,Group 4,623
2892-GESUL,Female,20,1,1,3,1,1,5,18,Q3,9,1,20,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,19.35,309.25,0,0,360,669.25,5,Stayed,No,0,36,2269,No churn,No churn,Group 1,Group 1,2892
2043-WVTQJ,Male,61,1,0,0,2,1,10,1,Q3,9,1,17.68,0,1,3,9,1,0,1,0,0,0,0,1,1,0,2,55.7,55.7,0,0,17.68,73.38,4,Joined,No,0,36,5664,No churn,No churn,Group 1,Group 4,2043
8034-RYTVV,Female,19,0,0,0,1,0,0,55,Q3,9,1,44.85,1,1,2,48,1,0,1,0,0,0,0,1,2,1,2,84.25,4589.85,0,0,2466.75,7056.6,4,Stayed,No,0,30,5735,No churn,No churn,Group 1,Group 4,8034
3863-QSTYI,Male,60,0,0,0,2,0,0,59,Q3,9,1,16.8,0,1,3,18,0,0,1,1,1,0,0,1,1,1,1,64.65,3735.45,0,0,991.2,4726.65,3,Stayed,No,0,38,5687,No churn,No churn,Group 1,Group 4,3863
5044-LRQAQ,Female,19,1,0,0,1,1,8,7,Q3,9,1,41.22,0,1,2,73,0,0,0,0,0,0,0,1,1,1,1,69.2,477.55,0,0,288.54,766.09,3,Stayed,No,0,73,2551,No churn,No churn,Group 3,Group 1,5044
1716-LSAMB,Male,21,1,1,1,1,1,1,45,Q3,9,1,45.21,0,1,3,59,1,0,0,1,0,0,0,1,3,0,1,54.65,2553.7,0,0,2034.45,4588.15,3,Stayed,No,0,39,5083,No churn,No churn,Group 1,Group 3,1716
1333-PBMXB,Female,40,1,1,2,2,1,1,54,Q3,9,1,28.87,1,0,4,0,0,0,0,0,0,0,0,0,2,1,1,24.75,1342.15,0,0,1558.98,2901.13,3,Stayed,No,0,70,6466,No churn,No churn,Group 3,Group 4,1333
6546-OPBBH,Male,40,1,1,3,2,1,1,51,Q3,9,1,42.55,1,0,4,0,0,0,0,0,0,0,0,0,2,1,2,23.95,1216.35,0,0,2170.05,3386.4,5,Stayed,No,0,26,5895,No churn,No churn,Group 1,Group 4,6546
9127-QRZMH,Male,39,1,0,0,2,1,1,44,Q3,8,1,17.61,0,1,1,24,1,1,0,1,0,0,0,1,2,1,1,59.85,2603.95,0,0,774.84,3378.79,3,Stayed,No,0,35,5981,No churn,No churn,Group 1,Group 4,9127
5919-VCZYM,Male,19,0,0,0,1,0,0,2,Q3,7,1,40.28,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.05,42.7,0,0,80.56,123.26,5,Joined,No,0,58,4394,No churn,No churn,Group 2,Group 2,5919
9644-KVCNC,Female,49,0,0,0,2,0,0,66,Q3,7,1,19.68,1,1,2,28,0,0,1,0,1,0,0,1,2,1,1,92.15,6056.9,0,0,1298.88,7355.78,4,Stayed,No,0,77,4928,No churn,No churn,Group 4,Group 3,9644
2137-DQMEV,Male,39,1,1,2,2,1,1,68,Q3,9,0,0,0,1,1,19,1,1,0,0,1,0,0,1,2,0,2,44.8,2983.65,0,0,0,2983.65,3,Stayed,No,0,68,4112,No churn,No churn,Group 3,Group 2,2137
8174-LNWMW,Female,52,0,0,0,2,0,0,31,Q3,9,1,26.16,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,20.9,689.35,0,0,810.96,1500.31,5,Stayed,No,0,46,5581,No churn,No churn,Group 2,Group 4,8174
7964-VEXDG,Male,61,0,1,2,2,0,0,21,Q3,9,1,13.39,1,1,2,24,1,0,0,0,0,0,0,1,1,0,1,80.35,1747.2,0,0,281.19,2028.39,3,Stayed,No,0,62,4579,No churn,No churn,Group 3,Group 3,7964
2404-JIBFC,Female,37,1,1,3,2,1,1,55,Q3,9,1,8.39,1,1,1,52,1,0,1,1,1,1,1,1,3,1,1,85.1,4657.95,0,0,461.45,5119.4,3,Stayed,No,0,67,5661,No churn,No churn,Group 3,Group 4,2404
4632-PAOYU,Male,37,1,1,1,2,1,1,22,Q3,7,1,37.4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,19.95,433.5,0,0,822.8,1256.3,3,Stayed,No,0,61,2233,No churn,No churn,Group 3,Group 1,4632
2990-OGYTD,Female,41,1,0,0,2,1,1,67,Q3,8,1,3.2,1,1,1,23,0,1,1,1,1,1,1,1,3,0,1,86.15,5883.85,0,0,214.4,6098.25,5,Stayed,No,0,31,5037,No churn,No churn,Group 1,Group 3,2990
7880-XSOJX,Male,50,0,0,0,2,0,0,4,Q3,8,0,0,0,1,1,23,1,1,0,1,0,0,0,1,1,0,2,42.4,146.4,0,0,0,146.4,4,Stayed,No,0,74,4282,No churn,No churn,Group 3,Group 2,7880
4589-IUAJB,Male,36,1,0,0,2,1,1,70,Q3,9,1,28.54,1,0,4,0,0,0,0,0,0,0,0,0,3,0,1,24.25,1724.15,0,0,1997.8,3721.95,4,Stayed,No,0,75,4118,No churn,No churn,Group 3,Group 2,4589
8457-XIGKN,Male,46,0,0,0,2,0,0,20,Q3,8,1,29.12,0,0,4,0,0,0,0,0,0,0,0,0,1,1,2,19.6,356.15,0,0,582.4,938.55,4,Stayed,No,0,27,5909,No churn,No churn,Group 1,Group 4,8457
6072-NUQCB,Male,50,1,1,2,2,1,1,22,Q3,8,1,37.7,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,20.25,488.25,0,0,829.4,1317.65,3,Stayed,No,0,51,3339,No churn,No churn,Group 2,Group 1,6072
8838-GPHZP,Female,25,0,0,0,1,0,0,63,Q3,7,1,16.57,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,20.6,1298.7,0,0,1043.91,2342.61,5,Stayed,No,0,23,6469,No churn,No churn,Group 1,Group 4,8838
8750-QWZAJ,Female,38,1,1,2,2,1,1,70,Q3,8,1,48.44,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,19.8,1378.75,0,0,3390.8,4769.55,4,Stayed,No,0,22,5169,No churn,No churn,Group 1,Group 3,8750
6918-UMQCG,Female,25,0,0,0,1,0,0,5,Q3,8,1,48.86,0,1,2,59,0,0,0,0,1,0,0,1,1,0,1,80.2,384.25,0,0,244.3,628.55,3,Stayed,No,0,46,3391,No churn,No churn,Group 2,Group 1,6918
0675-NCDYU,Female,61,1,1,2,2,1,1,72,Q3,8,1,28.86,1,1,2,20,1,1,1,1,1,1,1,1,3,1,2,116.4,8543.25,0,0,2077.92,10621.17,3,Stayed,No,0,74,6491,No churn,No churn,Group 3,Group 4,675
6339-DKLMK,Female,27,0,0,0,1,0,0,13,Q3,9,0,0,0,1,1,27,0,1,0,0,0,0,0,1,1,1,1,31.65,389.95,0,0,0,389.95,3,Stayed,No,0,49,4959,No churn,No churn,Group 2,Group 3,6339
1346-PJWTK,Male,63,1,0,0,2,1,1,61,Q3,7,1,17.73,0,1,2,2,0,1,1,1,0,1,1,1,1,0,2,94.15,5731.85,0,0,1081.53,6813.38,3,Stayed,No,0,70,4806,No churn,No churn,Group 3,Group 3,1346
5088-QZLRL,Male,50,0,0,0,2,0,0,1,Q3,8,1,1.47,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,20.65,20.65,0,0,1.47,22.12,5,Joined,No,0,56,2729,No churn,No churn,Group 2,Group 1,5088
4397-FRLTA,Female,35,0,0,0,2,0,0,4,Q3,8,1,32.54,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.15,84.5,0,0,130.16,214.66,4,Stayed,No,0,75,5535,No churn,No churn,Group 3,Group 4,4397
3057-VJJQE,Male,64,0,0,0,2,0,0,35,Q3,8,1,20.39,1,1,1,21,1,0,0,0,0,0,0,1,3,0,2,55.25,1924.1,0,0,713.65,2637.75,3,Stayed,No,0,24,5498,No churn,No churn,Group 1,Group 4,3057
2302-OUZXB,Male,62,1,0,0,2,1,5,72,Q3,8,1,22.01,1,1,1,5,0,1,1,0,1,1,1,1,3,0,1,82.15,5784.3,0,0,1584.72,7369.02,5,Stayed,No,0,70,4552,No churn,No churn,Group 3,Group 3,2302
2270-CHBFN,Female,46,1,0,0,2,1,10,44,Q3,7,1,32.72,1,1,2,6,1,1,1,1,0,0,0,1,1,1,2,95.1,4060.55,0,0,1439.68,5500.23,3,Stayed,No,0,20,2221,No churn,No churn,Group 1,Group 1,2270
5982-FPVQN,Female,40,1,1,1,2,1,2,37,Q3,8,1,41.03,1,1,2,15,0,1,1,0,0,1,1,1,1,1,1,95.15,3532.85,0,0,1518.11,5050.96,3,Stayed,No,0,22,3407,No churn,No churn,Group 1,Group 1,5982
9107-UKCKY,Male,36,1,0,0,2,1,7,61,Q3,7,1,27.88,1,1,1,5,0,1,1,0,1,1,1,0,2,1,1,79.8,4914.8,0,70,1700.68,6685.48,5,Stayed,No,0,24,6432,No churn,No churn,Group 1,Group 4,9107
4654-ULTTN,Male,34,1,0,0,2,1,9,70,Q3,8,1,8.28,1,1,1,5,1,0,1,1,0,1,1,1,3,1,2,74.8,5315.8,0,0,579.6,5895.4,3,Stayed,No,0,60,6447,No churn,No churn,Group 2,Group 4,4654
5546-BYZSM,Female,52,0,0,0,2,0,0,41,Q3,8,1,15.48,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,20.45,775.6,0,0,634.68,1410.28,5,Stayed,No,0,80,2839,No churn,No churn,Group 4,Group 1,5546
1492-KGETH,Male,25,1,1,1,1,1,2,70,Q3,8,1,35.9,1,1,3,59,1,1,1,1,0,1,1,1,2,0,1,78.35,5445.95,0,0,2513,7958.95,4,Stayed,No,0,42,4422,No churn,No churn,Group 2,Group 2,1492
4163-HFTUK,Male,34,0,0,0,2,0,0,51,Q3,8,1,29.33,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,19.1,1007.8,0,0,1495.83,2503.63,4,Stayed,No,0,78,4120,No churn,No churn,Group 4,Group 2,4163
8215-NGSPE,Female,63,1,1,1,2,1,3,42,Q3,9,1,3.14,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,20,833.55,0,0,131.88,965.43,3,Stayed,No,0,46,3413,No churn,No churn,Group 2,Group 1,8215
8859-YSTWS,Male,43,0,0,0,2,0,0,48,Q3,9,1,11.02,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,19.95,1004.5,0,0,528.96,1533.46,5,Stayed,No,0,44,4254,No churn,No churn,Group 2,Group 2,8859
7601-DHFWZ,Female,54,0,0,0,2,0,0,48,Q3,9,1,30.82,1,0,4,0,0,0,0,0,0,0,0,0,3,0,2,24,1183.05,0,0,1479.36,2662.41,3,Stayed,No,0,66,3948,No churn,No churn,Group 3,Group 2,7601
1998-VHJHK,Female,36,0,0,0,2,0,0,27,Q3,9,1,20.18,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,19.15,501.35,0,0,544.86,1046.21,5,Stayed,No,0,38,5606,No churn,No churn,Group 1,Group 4,1998
0487-VVUVK,Male,49,1,1,2,2,1,5,25,Q3,9,1,19.09,0,0,4,0,0,0,0,0,0,0,0,0,1,1,2,19.15,477.6,0,0,477.25,954.85,4,Stayed,No,0,57,3829,No churn,No churn,Group 2,Group 2,487
5063-IUOKK,Male,56,0,0,0,2,0,0,13,Q3,8,1,10.11,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,19.75,265.75,0,0,131.43,397.18,5,Stayed,No,0,41,2016,No churn,No churn,Group 2,Group 1,5063
4508-OEBEY,Male,41,1,0,0,2,1,2,31,Q3,8,1,27.37,0,1,1,15,1,1,1,1,0,1,1,1,2,1,2,75.5,2424.45,0,0,848.47,3272.92,3,Stayed,No,0,61,5611,No churn,No churn,Group 3,Group 4,4508
0027-KWYKW,Female,30,1,1,2,2,1,1,23,Q3,7,1,34.91,1,1,2,30,0,0,0,0,1,0,0,1,1,1,1,83.75,1849.95,0,0,802.93,2652.88,4,Stayed,No,0,78,3585,No churn,No churn,Group 4,Group 2,27
2308-STERM,Female,58,0,0,0,2,0,0,2,Q3,9,1,6.65,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,19.4,61.05,0,0,13.3,74.35,5,Joined,No,0,63,5816,No churn,No churn,Group 3,Group 4,2308
5982-XMDEX,Female,42,0,0,0,2,0,0,65,Q3,7,1,33.71,1,0,4,0,0,0,0,0,0,0,0,0,3,0,1,26.5,1698.55,0,0,2191.15,3889.7,3,Stayed,No,0,46,4404,No churn,No churn,Group 2,Group 2,5982
6051-PTVNS,Female,31,1,1,1,2,0,0,55,Q3,9,1,27.7,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,19.15,998.1,0,0,1523.5,2521.6,3,Stayed,No,0,29,5390,No churn,No churn,Group 1,Group 4,6051
2877-VDUER,Female,36,1,1,1,2,1,6,35,Q3,9,0,0,0,1,1,30,0,0,0,1,1,0,0,1,2,0,2,40.9,1383.6,0,0,0,1383.6,3,Stayed,No,0,78,5691,No churn,No churn,Group 4,Group 4,2877
9152-AMKAK,Male,50,0,0,0,2,0,0,6,Q3,8,1,22.95,0,1,3,10,1,0,1,1,1,1,1,1,3,1,2,80.25,493.4,0,0,137.7,631.1,5,Stayed,No,0,26,2706,No churn,No churn,Group 1,Group 1,9152
9432-VOFYX,Male,26,0,0,0,1,0,0,17,Q3,8,1,35.88,0,1,2,52,0,0,0,0,0,0,0,1,1,1,1,70.8,1207,0,0,609.96,1816.96,5,Stayed,No,0,56,5420,No churn,No churn,Group 2,Group 4,9432
8049-WJCLQ,Male,50,1,1,2,2,1,5,10,Q3,9,1,19.77,0,1,1,12,0,0,1,0,1,0,0,1,1,0,2,60.2,563.5,0,0,197.7,761.2,4,Stayed,No,0,52,5318,No churn,No churn,Group 2,Group 3,8049
6586-PSJOX,Male,62,0,1,2,2,0,0,15,Q3,8,1,1.63,0,1,1,11,0,0,1,1,0,0,0,0,2,0,2,55.2,864.55,0,80,24.45,969,4,Stayed,No,0,73,3608,No churn,No churn,Group 3,Group 2,6586
9705-ZJBCG,Female,51,1,1,1,2,1,5,13,Q3,9,1,19.63,0,1,1,12,1,0,0,1,0,0,0,1,2,0,1,54.15,701.05,0,0,255.19,956.24,3,Stayed,No,0,43,4977,No churn,No churn,Group 2,Group 3,9705
9670-BPNXF,Female,48,0,0,0,2,0,0,45,Q3,9,1,8.4,0,1,1,8,1,1,0,1,0,0,0,1,2,1,2,62.55,2796.45,0,0,378,3174.45,3,Stayed,No,0,80,2935,No churn,No churn,Group 4,Group 1,9670
3913-FCUUW,Female,52,1,1,1,2,1,8,72,Q3,7,1,6.85,1,1,1,19,1,1,1,1,0,0,0,1,3,1,1,70.45,5165.7,0,0,493.2,5658.9,3,Stayed,No,0,48,4463,No churn,No churn,Group 2,Group 2,3913
3301-VKTGC,Male,27,1,1,1,1,1,1,68,Q3,8,1,29.67,1,1,2,85,1,1,0,0,0,0,0,1,2,1,1,85.5,5696.6,0,0,2017.56,7714.16,3,Stayed,No,0,48,4380,No churn,No churn,Group 2,Group 2,3301
9555-SAHUZ,Female,30,1,1,3,2,1,5,38,Q3,7,1,46.27,0,1,3,30,1,1,0,0,0,0,0,1,1,0,1,54.5,2076.05,0,0,1758.26,3834.31,3,Stayed,No,0,23,5499,No churn,No churn,Group 1,Group 4,9555
0816-TSPHQ,Male,35,0,0,0,2,0,0,2,Q3,9,1,27.67,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.75,44.2,0,0,55.34,99.54,3,Joined,No,0,79,3976,No churn,No churn,Group 4,Group 2,816
9932-WBWIK,Male,43,0,0,0,2,0,0,11,Q3,8,1,47.88,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.35,215.25,0,0,526.68,741.93,5,Stayed,No,0,46,5597,No churn,No churn,Group 2,Group 4,9932
5286-YHCVC,Male,58,1,0,0,2,1,4,72,Q3,8,1,40.49,1,1,2,15,0,1,1,0,1,1,1,1,3,1,1,104.8,7470.1,0,0,2915.28,10385.38,4,Stayed,No,0,21,4165,No churn,No churn,Group 1,Group 2,5286
9115-YQHGA,Male,26,0,0,0,1,0,0,40,Q3,8,1,34.49,0,1,1,73,0,0,0,1,0,0,0,1,1,1,1,51.1,2092.9,0,0,1379.6,3472.5,5,Stayed,No,0,67,3355,No churn,No churn,Group 3,Group 1,9115
8963-MQVYN,Female,28,0,1,2,1,0,0,22,Q3,9,1,43.97,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,20.55,469.85,0,0,967.34,1437.19,3,Stayed,No,0,44,3169,No churn,No churn,Group 2,Group 1,8963
2458-EOMRE,Female,19,0,0,0,1,0,0,11,Q3,7,1,40.96,0,1,1,52,1,0,1,0,0,1,1,0,1,0,1,64.05,733.95,0,90,450.56,1274.51,4,Stayed,No,0,24,4171,No churn,No churn,Group 1,Group 2,2458
6542-LWGXJ,Male,46,1,0,0,2,1,1,3,Q3,8,0,0,0,1,1,12,0,0,0,0,0,0,0,1,1,0,2,25,78.25,0,0,0,78.25,4,Joined,No,0,70,2730,No churn,No churn,Group 3,Group 1,6542
5567-GZKQY,Male,58,0,0,0,2,0,0,58,Q3,7,1,29.25,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,20.3,1131.5,0,0,1696.5,2828,4,Stayed,No,0,20,4335,No churn,No churn,Group 1,Group 2,5567
1222-LRYKO,Male,21,0,1,3,1,0,0,6,Q3,9,1,38.28,1,0,4,0,0,0,0,0,0,0,0,0,1,0,2,26.35,184.05,0,0,229.68,413.73,3,Stayed,No,0,22,2189,No churn,No churn,Group 1,Group 1,1222
2087-QAREY,Female,60,1,0,0,2,1,1,22,Q3,8,1,39.83,0,1,3,16,0,1,1,0,0,0,0,1,1,1,2,54.7,1178.75,0,0,876.26,2055.01,3,Stayed,No,0,53,5722,No churn,No churn,Group 2,Group 4,2087
4423-JWZJN,Male,57,1,1,2,2,1,9,64,Q3,9,1,45.35,1,1,2,30,0,0,1,0,0,1,1,1,2,0,2,90.25,5629.15,0,0,2902.4,8531.55,4,Stayed,No,0,53,4799,No churn,No churn,Group 2,Group 3,4423
6490-FGZAT,Male,33,0,0,0,2,0,0,6,Q3,8,1,32.34,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.65,109.3,0,0,194.04,303.34,5,Stayed,No,0,79,3266,No churn,No churn,Group 4,Group 1,6490
7452-FOLON,Male,45,0,1,2,2,0,0,39,Q3,7,1,46.57,1,0,4,0,0,0,0,0,0,0,0,0,2,0,1,25.45,958.45,0,0,1816.23,2774.68,5,Stayed,No,0,53,5986,No churn,No churn,Group 2,Group 4,7452
2320-TZRRH,Female,38,0,0,0,2,0,0,20,Q3,9,1,38.74,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,19.5,403.15,0,0,774.8,1177.95,3,Stayed,No,0,59,4700,No churn,No churn,Group 2,Group 3,2320
4942-VZZOM,Male,40,1,0,0,2,1,3,64,Q3,9,1,37.46,1,1,1,2,1,0,0,0,1,0,0,1,2,1,2,66.15,4392.5,0,0,2397.44,6789.94,3,Stayed,No,0,25,4703,No churn,No churn,Group 1,Group 3,4942
7502-BNYGS,Female,29,1,0,0,1,1,7,46,Q3,9,1,31.88,0,1,1,53,0,1,0,0,1,1,1,1,1,1,2,69.1,3168,0,0,1466.48,4634.48,5,Stayed,No,0,53,2333,No churn,No churn,Group 2,Group 1,7502
6147-CBCRA,Female,34,1,0,0,2,1,5,33,Q3,9,1,4.15,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.05,669.45,0,0,136.95,806.4,4,Stayed,No,0,22,5759,No churn,No churn,Group 1,Group 4,6147
6047-SUHPR,Male,60,1,1,2,2,1,5,39,Q3,7,1,13.8,0,1,1,13,1,1,1,0,0,0,0,0,2,0,1,59.8,2343.85,0,140,538.2,3022.05,3,Stayed,No,0,58,3093,No churn,No churn,Group 2,Group 1,6047
9752-ZNQUT,Female,51,0,0,0,2,0,0,1,Q3,8,1,7.99,0,1,3,11,0,1,0,0,0,0,0,1,1,1,1,48.6,48.6,0,0,7.99,56.59,5,Joined,No,0,24,3704,No churn,No churn,Group 1,Group 2,9752
5666-MBJPT,Male,22,0,0,0,1,0,0,65,Q3,8,1,20.43,1,0,4,0,0,0,0,0,0,0,0,0,3,1,1,25.1,1725,0,0,1327.95,3052.95,4,Stayed,No,0,46,5449,No churn,No churn,Group 2,Group 4,5666
7312-XSBAT,Male,47,0,0,0,2,0,0,1,Q3,7,1,41.79,0,1,1,14,1,0,0,0,0,0,0,1,1,0,1,49.75,49.75,0,0,41.79,91.54,4,Joined,No,0,79,2908,No churn,No churn,Group 4,Group 1,7312
3096-GKWEB,Male,42,1,0,0,2,1,1,18,Q3,7,1,34.17,1,1,2,16,0,0,0,0,1,1,1,1,1,1,1,94.75,1691.9,0,0,615.06,2306.96,4,Stayed,No,0,40,4477,No churn,No churn,Group 2,Group 2,3096
2371-JQHZZ,Male,54,1,0,0,2,1,7,24,Q3,7,1,46.91,1,1,2,20,0,0,0,0,1,1,1,0,1,1,1,93,2248.05,0,40,1125.84,3413.89,5,Stayed,No,0,29,5886,No churn,No churn,Group 1,Group 4,2371
0674-GCDXG,Male,20,0,0,0,1,0,0,63,Q3,9,1,42.59,1,1,1,85,1,0,1,1,0,1,1,1,3,1,1,71.9,4479.2,0,0,2683.17,7162.37,4,Stayed,No,0,38,5816,No churn,No churn,Group 1,Group 4,674
1121-QSIVB,Female,39,0,1,3,2,0,0,44,Q3,8,1,5.07,1,1,1,26,0,1,0,0,1,1,1,1,2,1,2,77.55,3471.1,0,0,223.08,3694.18,3,Stayed,No,0,43,5044,No churn,No churn,Group 2,Group 3,1121
4396-KLSEH,Male,26,0,0,0,1,0,0,4,Q3,7,1,6.88,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,19.85,63,0,0,27.52,90.52,5,Stayed,No,0,71,5918,No churn,No churn,Group 3,Group 4,4396
2824-MYYBN,Female,43,1,1,2,2,0,0,37,Q3,7,1,1.6,1,1,2,11,0,0,0,0,1,1,1,1,1,1,1,95.25,3314.15,0,0,59.2,3373.35,4,Stayed,No,0,29,2969,No churn,No churn,Group 1,Group 1,2824
6345-HOVES,Male,59,0,0,0,2,0,0,34,Q3,9,0,0,0,1,3,28,0,0,0,0,0,0,0,1,1,1,1,25.05,852.7,0,0,0,852.7,4,Stayed,No,0,29,3800,No churn,No churn,Group 1,Group 2,6345
8318-LCNBW,Male,53,1,0,0,2,1,5,35,Q3,7,0,0,0,1,1,30,1,0,1,0,1,1,1,1,2,0,2,53.15,1930.9,0,0,0,1930.9,3,Stayed,No,0,43,5638,No churn,No churn,Group 2,Group 4,8318
6469-QJKZW,Female,35,1,0,0,2,1,5,4,Q3,8,1,45.84,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,20.15,91.4,0,0,183.36,274.76,3,Stayed,No,0,26,2198,No churn,No churn,Group 1,Group 1,6469
6370-ZVHDV,Female,52,1,0,0,2,1,1,61,Q3,7,1,40.37,1,0,4,0,0,0,0,0,0,0,0,0,3,0,1,25.3,1554.9,0,0,2462.57,4017.47,4,Stayed,No,0,71,4501,No churn,No churn,Group 3,Group 2,6370
5915-DGNVC,Female,47,1,0,0,2,1,9,49,Q3,7,1,25.1,1,1,1,30,1,1,1,0,0,1,1,1,2,0,1,71.8,3472.05,0,0,1229.9,4701.95,4,Stayed,No,0,79,6193,No churn,No churn,Group 4,Group 4,5915
6260-XLACS,Male,49,0,0,0,2,0,0,4,Q3,9,1,23.04,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,19.7,117.8,0,0,92.16,209.96,3,Stayed,No,0,43,5018,No churn,No churn,Group 2,Group 3,6260
3566-CAAYU,Female,28,1,1,3,1,1,3,64,Q3,7,0,0,0,1,1,59,0,1,1,1,0,1,1,1,3,0,1,49.85,3210.35,0,0,0,3210.35,5,Stayed,No,0,56,5644,No churn,No churn,Group 2,Group 4,3566
4983-CCWMC,Male,43,0,0,0,2,0,0,3,Q3,7,1,28.97,0,1,2,16,0,0,0,0,0,0,0,0,1,1,2,69.6,207.4,0,20,86.91,314.31,4,Joined,No,0,39,5487,No churn,No churn,Group 1,Group 4,4983
9103-CXVOK,Male,31,1,1,2,2,1,8,1,Q3,7,1,30.38,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,19.75,19.75,0,0,30.38,50.13,4,Joined,No,0,27,3068,No churn,No churn,Group 1,Group 1,9103
2896-TBNBE,Male,46,1,0,0,2,1,5,40,Q3,8,1,12.97,0,1,2,24,0,1,1,0,0,0,0,1,2,0,1,80.8,3132.75,0,0,518.8,3651.55,3,Stayed,No,0,26,3387,No churn,No churn,Group 1,Group 1,2896
3841-CONLJ,Female,33,1,0,0,2,1,9,1,Q3,7,0,0,0,1,1,14,0,0,0,0,0,1,1,1,1,0,1,35,35,0,0,0,35,3,Joined,No,0,54,4099,No churn,No churn,Group 2,Group 2,3841
4475-NVTLU,Male,21,1,1,1,1,1,6,45,Q3,8,1,17.23,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,19.2,903.7,0,0,775.35,1679.05,3,Stayed,No,0,24,3451,No churn,No churn,Group 1,Group 1,4475
9386-LDCZR,Male,19,0,0,0,1,0,0,43,Q3,7,1,36.78,0,1,2,59,1,1,1,1,0,0,0,1,2,1,2,90.65,3882.3,0,0,1581.54,5463.84,3,Stayed,No,0,27,2496,No churn,No churn,Group 1,Group 1,9386
9585-KKMFD,Male,24,1,1,1,1,1,5,41,Q3,8,1,16.02,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,20,879.8,0,0,656.82,1536.62,3,Stayed,No,0,60,5743,No churn,No churn,Group 2,Group 4,9585
5399-ZIMKF,Male,58,0,0,0,2,0,0,5,Q3,9,1,32.81,0,1,2,16,0,1,0,0,0,0,0,1,1,1,1,74.65,383.65,0,0,164.05,547.7,3,Stayed,No,0,34,3319,No churn,No churn,Group 1,Group 1,5399
0336-KXKFK,Male,43,0,0,0,2,0,0,72,Q3,9,0,0,0,1,1,6,1,0,1,1,1,1,1,1,3,1,2,61.2,4390.25,0,0,0,4390.25,3,Stayed,No,0,38,4085,No churn,No churn,Group 1,Group 2,336
5619-XZZKR,Male,47,0,0,0,2,0,0,4,Q3,8,1,6.86,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,19.95,68.2,0,0,27.44,95.64,4,Stayed,No,0,35,2195,No churn,No churn,Group 1,Group 1,5619
3948-FVVRP,Male,43,1,1,2,2,1,2,9,Q3,8,1,44.46,0,1,1,24,0,1,0,1,0,0,0,1,1,0,2,54.8,452.8,0,0,400.14,852.94,4,Stayed,No,0,73,2848,No churn,No churn,Group 3,Group 1,3948
0983-TATYJ,Female,42,1,0,0,2,1,7,33,Q3,7,1,48.09,0,1,1,9,0,0,0,1,0,0,0,1,2,1,2,51.45,1758.9,0,0,1586.97,3345.87,3,Stayed,No,0,59,4935,No churn,No churn,Group 2,Group 3,983
